"url","name","roast","notes"
"https://beanbox.com/1069","The Raspberry Truffle Coffee","medium","caramel, raspberry, cranberry"
"https://beanbox.com/1070","Ethiopia Dur Feres Natural","light","cherry, blackberry, tea"
"https://beanbox.com/1071","Burundi Turihamwe","light","cherry, chocolate, citrus"
"https://beanbox.com/1072","Decaf Robinson Figueroa Colombia","decaf","chocolate, apple, blueberry"
"https://beanbox.com/1073","Apple White Tea","dark","lemongrass, apple"
"https://beanbox.com/1074","Jasmine Green Tea","dark","floral, herbal, jasmine"
"https://beanbox.com/1075","Hip Berries Tea","decaf","cherry, blackberry, floral"
"https://beanbox.com/1076","Herbal Soother","dark","clove, licorice, peppermint"
"https://beanbox.com/1077","Costa Rica Luzma Trujillo","light","cherry, honey, marzipan"
"https://beanbox.com/1078","Ethiopia Guji Uraga","light","honey, peach, tropical"
"https://beanbox.com/1079","The Cherry Cordial Costa Rican","medium","cherry, spice, black tea"
"https://beanbox.com/1080","This Coffee is Cream Soda","light","grape, vanilla, melon"
"https://beanbox.com/1081","Uganda Owemba","light","cherry, raisin, fig"
"https://beanbox.com/1082","Fall's Spiciest Dark Blend","dark","tobacco, cocoa, basil"
"https://beanbox.com/1083","Vietnam Dep Trai","medium","vanilla, chocolate"
"https://beanbox.com/1084","The Cinnamon Bun Coffee","light","cinnamon, apple, sugar"
"https://beanbox.com/1085","Wild Leaves Fall Blend","light","vanilla, blackberry, chocolate"
"https://beanbox.com/1086","Ethiopia Hambela Natural","light","honey, blackberry, raspberry"
"https://beanbox.com/1087","Ethiopia Yirgacheffe Aricha Lot","light","floral, sugarcane, blueberry"
"https://beanbox.com/1088","Sumatra Aceh Gayo Pantan Musara","light","caramel, tomato, rhubarb"
"https://beanbox.com/1089","Guatemala El Volcan","medium","caramel, chocolate, orange"
"https://beanbox.com/1090","Whirling Dervish Blend","dark","cherry, almond, chocolate"
